"REF_DATE","GEO","DGUID","Commodity","Supply and disposition","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-08","Canada","2016A000011124","Other cheese (whole milk and cream)","Imports","Tonnes","288","units","0","v381869","1.4.4","3553","","","","0"
"2021-09","Canada","2016A000011124","Other cheese (whole milk and cream)","Imports","Tonnes","288","units","0","v381869","1.4.4","3693","","","","0"
"2021-10","Canada","2016A000011124","Other cheese (whole milk and cream)","Imports","Tonnes","288","units","0","v381869","1.4.4","3276","","","","0"
"2021-11","Canada","2016A000011124","Other cheese (whole milk and cream)","Imports","Tonnes","288","units","0","v381869","1.4.4","4255","","","","0"
"2021-12","Canada","2016A000011124","Other cheese (whole milk and cream)","Imports","Tonnes","288","units","0","v381869","1.4.4","4563","","","","0"
"2022-01","Canada","2016A000011124","Other cheese (whole milk and cream)","Imports","Tonnes","288","units","0","v381869","1.4.4","3102","","","","0"
"2022-02","Canada","2016A000011124","Other cheese (whole milk and cream)","Imports","Tonnes","288","units","0","v381869","1.4.4","2303","","","","0"
"2022-03","Canada","2016A000011124","Other cheese (whole milk and cream)","Imports","Tonnes","288","units","0","v381869","1.4.4","2721","","","","0"
"2022-04","Canada","2016A000011124","Other cheese (whole milk and cream)","Imports","Tonnes","288","units","0","v381869","1.4.4","2938","","","","0"
"2022-05","Canada","2016A000011124","Other cheese (whole milk and cream)","Imports","Tonnes","288","units","0","v381869","1.4.4","3033","","","","0"
"2022-06","Canada","2016A000011124","Other cheese (whole milk and cream)","Imports","Tonnes","288","units","0","v381869","1.4.4","3632","","","","0"
"2022-07","Canada","2016A000011124","Other cheese (whole milk and cream)","Imports","Tonnes","288","units","0","v381869","1.4.4","3486","","","","0"
"2022-08","Canada","2016A000011124","Other cheese (whole milk and cream)","Imports","Tonnes","288","units","0","v381869","1.4.4","3737","","","","0"
"2022-09","Canada","2016A000011124","Other cheese (whole milk and cream)","Imports","Tonnes","288","units","0","v381869","1.4.4","3745","","","","0"
"2022-10","Canada","2016A000011124","Other cheese (whole milk and cream)","Imports","Tonnes","288","units","0","v381869","1.4.4","3825","","","","0"
"2022-11","Canada","2016A000011124","Other cheese (whole milk and cream)","Imports","Tonnes","288","units","0","v381869","1.4.4","4425","","","","0"
"2022-12","Canada","2016A000011124","Other cheese (whole milk and cream)","Imports","Tonnes","288","units","0","v381869","1.4.4","4816","","","","0"
"2023-01","Canada","2016A000011124","Other cheese (whole milk and cream)","Imports","Tonnes","288","units","0","v381869","1.4.4","2684","","","","0"
"2023-02","Canada","2016A000011124","Other cheese (whole milk and cream)","Imports","Tonnes","288","units","0","v381869","1.4.4","2447","","","","0"
"2023-03","Canada","2016A000011124","Other cheese (whole milk and cream)","Imports","Tonnes","288","units","0","v381869","1.4.4","2929","","","","0"
"2023-04","Canada","2016A000011124","Other cheese (whole milk and cream)","Imports","Tonnes","288","units","0","v381869","1.4.4","2832","","","","0"
"2023-05","Canada","2016A000011124","Other cheese (whole milk and cream)","Imports","Tonnes","288","units","0","v381869","1.4.4","3207","","","","0"
"2023-06","Canada","2016A000011124","Other cheese (whole milk and cream)","Imports","Tonnes","288","units","0","v381869","1.4.4","3225","","","","0"
"2023-07","Canada","2016A000011124","Other cheese (whole milk and cream)","Imports","Tonnes","288","units","0","v381869","1.4.4","3485","","","","0"
"2023-08","Canada","2016A000011124","Other cheese (whole milk and cream)","Imports","Tonnes","288","units","0","v381869","1.4.4","3913","","","","0"
"2023-09","Canada","2016A000011124","Other cheese (whole milk and cream)","Imports","Tonnes","288","units","0","v381869","1.4.4","4005","","","","0"
"2023-10","Canada","2016A000011124","Other cheese (whole milk and cream)","Imports","Tonnes","288","units","0","v381869","1.4.4","4966","","","","0"
"2023-11","Canada","2016A000011124","Other cheese (whole milk and cream)","Imports","Tonnes","288","units","0","v381869","1.4.4","5755","","","","0"
"2023-12","Canada","2016A000011124","Other cheese (whole milk and cream)","Imports","Tonnes","288","units","0","v381869","1.4.4","5580","","","","0"
"2010-01","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","342","","","","0"
"2010-02","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","406","","","","0"
"2010-03","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","454","","","","0"
"2010-04","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","593","","","","0"
"2010-05","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","619","","","","0"
"2010-06","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","578","","","","0"
"2010-07","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","926","","","","0"
"2010-08","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","284","","","","0"
"2010-09","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","279","","","","0"
"2010-10","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","380","","","","0"
"2010-11","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","823","","","","0"
"2010-12","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","625","","","","0"
"2011-01","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","556","","","","0"
"2011-02","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","413","","","","0"
"2011-03","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","481","","","","0"
"2011-04","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","541","","","","0"
"2011-05","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","647","","","","0"
"2011-06","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","615","","","","0"
"2011-07","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","678","","","","0"
"2011-08","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","466","","","","0"
"2011-09","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","538","","","","0"
"2011-10","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","620","","","","0"
"2011-11","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","566","","","","0"
"2011-12","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","641","","","","0"
"2012-01","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","584","","","","0"
"2012-02","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","602","","","","0"
"2012-03","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","600","","","","0"
"2012-04","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","661","","","","0"
"2012-05","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","873","","","","0"
"2012-06","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","727","","","","0"
"2012-07","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","977","","","","0"
"2012-08","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","626","","","","0"
"2012-09","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","619","","","","0"
"2012-10","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","832","","","","0"
"2012-11","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","652","","","","0"
"2012-12","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","696","","","","0"
"2013-01","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","627","","","","0"
"2013-02","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","756","","","","0"
"2013-03","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","730","","","","0"
"2013-04","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","644","","","","0"
"2013-05","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","780","","","","0"
"2013-06","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","761","","","","0"
"2013-07","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","684","","","","0"
"2013-08","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","634","","","","0"
"2013-09","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","800","","","","0"
"2013-10","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","950","","","","0"
"2013-11","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","673","","","","0"
"2013-12","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","728","","","","0"
"2014-01","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","745","","","","0"
"2014-02","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","488","","","","0"
"2014-03","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","553","","","","0"
"2014-04","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","502","","","","0"
"2014-05","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","778","","","","0"
"2014-06","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","500","","","","0"
"2014-07","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","596","","","","0"
"2014-08","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","708","","","","0"
"2014-09","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","675","","","","0"
"2014-10","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","611","","","","0"
"2014-11","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","587","","","","0"
"2014-12","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","611","","","","0"
"2015-01","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","506","","","","0"
"2015-02","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","448","","","","0"
"2015-03","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","592","","","","0"
"2015-04","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","441","","","","0"
"2015-05","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","472","","","","0"
"2015-06","Canada","2016A000011124","Other cheese (whole milk and cream)","Exports","Tonnes","288","units","0","v381872","1.4.7","560","","","","0"
